2984,2682,3085,4028,4116,3116,3578,4341,981,2884,1935,4626,972,2774,1070,1410,1044,1265,230,2979,1403,2091,40,2291,3973,490,3049,152,4646,229,3741,282,2782,727,846,32,2507,891,3303,1913,386,4163,1482,2676,1007,1864,3332,4552,1078,3425
100000,100000,100000,100000,110000,100000,000001,100000,100000,100000,100000,100000,100000,100000,100000,010000,100000,100100,100000,100000,100000,100000,100000,110000,100000,100000,100010,100000,100010,100000,100000,100000,100000,100000,100000,100000,000001,100000,100000,100000,100000,000001,100000,100000,100000,100000,100000,100010,100000,100000
100000,100000,100000,100000,110000,100000,000001,100000,100000,100000,100000,100000,100000,100000,100000,010000,100000,100100,100000,100000,100000,100000,100000,110000,100000,100000,100010,100000,100010,100000,100000,100000,100000,100000,100000,100000,000001,100000,100000,100000,100000,000001,100000,100000,100000,100000,100000,100010,100000,100000
100000,100000,100000,100000,110000,100000,000001,100000,100000,100000,100000,100000,100000,100000,100000,010000,100000,100100,100000,100000,100000,100000,100000,110000,100000,100000,100010,100000,100010,100000,100000,100000,100000,100000,100000,100000,000001,100000,100000,100000,100000,000001,100000,100000,100000,100000,100000,100010,100000,100000
100000,100000,100000,100000,110000,100000,000001,100000,100000,100000,100000,100000,100000,100000,100000,010000,100000,100100,100000,100000,100000,100000,100000,110000,100000,100000,100010,100000,100010,100000,100000,100000,100000,100000,100000,100000,000001,100000,100000,100000,100000,000001,100000,100000,100000,100000,100000,100010,100000,100000
100000,100000,100000,100000,110000,100000,000001,100000,100000,100000,100000,100000,100000,100000,100000,010000,100000,100100,100000,100000,100000,100000,100000,110000,100000,100000,100010,100000,100010,100000,100000,100000,100000,100000,100000,100000,000001,100000,100000,100000,100000,000001,100000,100000,100000,100000,100000,100010,100000,100000
100000,100000,100000,100000,110000,100000,000001,100000,100000,100000,100000,100000,100000,100000,100000,010000,100000,100100,100000,100000,100000,100000,100000,110000,100000,100000,100010,100000,100010,100000,100000,100000,100000,100000,100000,100000,000001,100000,100000,100000,100000,000001,100000,100000,100000,100000,100000,100010,100000,100000
100000,100000,100000,100000,110000,100000,000001,100000,100000,100000,100000,100000,100000,100000,100000,010000,100000,100100,100000,100000,100000,100000,100000,110000,100000,100000,100010,100000,100010,100000,100000,100000,100000,100000,100000,100000,000001,100000,100000,100000,100000,000001,100000,100000,100000,100000,100000,100010,100000,100000
100000,100000,100000,100000,110000,100000,000001,100000,100000,100000,100000,100000,100000,100000,100000,010000,100000,100100,100000,100000,100000,100000,100000,110000,100000,100000,100010,100000,100010,100000,100000,100000,100000,100000,100000,100000,000001,100000,100000,100000,100000,000001,100000,100000,100000,100000,100000,100010,100000,100000
100000,100000,100000,100000,110000,100000,000001,100000,100000,100000,100000,100000,100000,100000,100000,010000,100000,100100,100000,100000,100000,100000,100000,110000,100000,100000,100010,100000,100010,100000,100000,100000,100000,100000,100000,100000,000001,100000,100000,100000,100000,000001,100000,100000,100000,100000,100000,100010,100000,100000
100000,100000,100000,100000,110000,100000,000001,100000,100000,100000,100000,100000,100000,100000,100000,010000,100000,100100,100000,100000,100000,100000,100000,110000,100000,100000,100010,100000,100010,100000,100000,100000,100000,100000,100000,100000,000001,100000,100000,100000,100000,000001,100000,100000,100000,100000,100000,100010,100000,100000
100000,100000,100000,100000,110000,100000,000001,100000,100000,100000,100000,100000,100000,100000,100000,010000,100000,100100,100000,100000,100000,100000,100000,110000,100000,100000,100010,100000,100010,100000,100000,100000,100000,100000,100000,100000,000001,100000,100000,100000,100000,000001,100000,100000,100000,100000,100000,100000,100000,100000
